group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
UniFrac Function,NDarray vectorized,10000000,,,54651375.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54850625.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55205333.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55818000.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55612875.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55151333.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,56433125.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55052375.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,57445042.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55181000.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,56509125.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,57843750.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,59810125.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,56365916.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,56458750.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55971208.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,56257292.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54834959.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55851958.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55009916.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55825708.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55267416.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55134833.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55350667.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55626708.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,54780250.0,ns,5
UniFrac Function,NDarray vectorized,10000000,,,55893750.0,ns,5
