group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
UniFrac Function,External Rayon Parallel,10000,,,50641792.0,ns,539
UniFrac Function,External Rayon Parallel,10000,,,52554959.0,ns,550
UniFrac Function,External Rayon Parallel,10000,,,53896334.0,ns,561
UniFrac Function,External Rayon Parallel,10000,,,54160958.0,ns,572
UniFrac Function,External Rayon Parallel,10000,,,58261625.0,ns,583
UniFrac Function,External Rayon Parallel,10000,,,55918458.0,ns,594
UniFrac Function,External Rayon Parallel,10000,,,59430125.0,ns,605
UniFrac Function,External Rayon Parallel,10000,,,58809083.0,ns,616
UniFrac Function,External Rayon Parallel,10000,,,62755208.0,ns,627
UniFrac Function,External Rayon Parallel,10000,,,62636959.0,ns,638
UniFrac Function,External Rayon Parallel,10000,,,63944042.0,ns,649
UniFrac Function,External Rayon Parallel,10000,,,63522625.0,ns,660
UniFrac Function,External Rayon Parallel,10000,,,66216792.0,ns,671
UniFrac Function,External Rayon Parallel,10000,,,67638917.0,ns,682
UniFrac Function,External Rayon Parallel,10000,,,66821250.0,ns,693
UniFrac Function,External Rayon Parallel,10000,,,69968584.0,ns,704
UniFrac Function,External Rayon Parallel,10000,,,72721750.0,ns,715
UniFrac Function,External Rayon Parallel,10000,,,57076500.0,ns,726
UniFrac Function,External Rayon Parallel,10000,,,70694834.0,ns,737
UniFrac Function,External Rayon Parallel,10000,,,71319333.0,ns,748
UniFrac Function,External Rayon Parallel,10000,,,73982500.0,ns,759
UniFrac Function,External Rayon Parallel,10000,,,75740666.0,ns,770
UniFrac Function,External Rayon Parallel,10000,,,76934000.0,ns,781
UniFrac Function,External Rayon Parallel,10000,,,79817375.0,ns,792
UniFrac Function,External Rayon Parallel,10000,,,78950583.0,ns,803
UniFrac Function,External Rayon Parallel,10000,,,79885417.0,ns,814
UniFrac Function,External Rayon Parallel,10000,,,81782917.0,ns,825
UniFrac Function,External Rayon Parallel,10000,,,83640333.0,ns,836
UniFrac Function,External Rayon Parallel,10000,,,84906542.0,ns,847
UniFrac Function,External Rayon Parallel,10000,,,85636708.0,ns,858
UniFrac Function,External Rayon Parallel,10000,,,87530709.0,ns,869
UniFrac Function,External Rayon Parallel,10000,,,74599917.0,ns,880
UniFrac Function,External Rayon Parallel,10000,,,89979084.0,ns,891
UniFrac Function,External Rayon Parallel,10000,,,90505291.0,ns,902
UniFrac Function,External Rayon Parallel,10000,,,91529750.0,ns,913
UniFrac Function,External Rayon Parallel,10000,,,93290791.0,ns,924
UniFrac Function,External Rayon Parallel,10000,,,93428500.0,ns,935
UniFrac Function,External Rayon Parallel,10000,,,93111750.0,ns,946
UniFrac Function,External Rayon Parallel,10000,,,95481625.0,ns,957
UniFrac Function,External Rayon Parallel,10000,,,98027541.0,ns,968
UniFrac Function,External Rayon Parallel,10000,,,97634791.0,ns,979
UniFrac Function,External Rayon Parallel,10000,,,95388417.0,ns,990
UniFrac Function,External Rayon Parallel,10000,,,93025791.0,ns,1001
UniFrac Function,External Rayon Parallel,10000,,,89418958.0,ns,1012
UniFrac Function,External Rayon Parallel,10000,,,98495959.0,ns,1023
UniFrac Function,External Rayon Parallel,10000,,,100657500.0,ns,1034
UniFrac Function,External Rayon Parallel,10000,,,103819000.0,ns,1045
UniFrac Function,External Rayon Parallel,10000,,,102291250.0,ns,1056
UniFrac Function,External Rayon Parallel,10000,,,102873625.0,ns,1067
UniFrac Function,External Rayon Parallel,10000,,,106226916.0,ns,1078
UniFrac Function,External Rayon Parallel,10000,,,107271250.0,ns,1089
UniFrac Function,External Rayon Parallel,10000,,,106300084.0,ns,1100
